time,symbol,side,long,short,confidence,price
2026-08-26T18:25:23.248306+00:00,XRP,WAIT,24,46,46,220.624
2026-08-26T18:25:23.248312+00:00,SOL,WAIT,44,0,44,15477.0
2026-08-26T18:31:08.700965+00:00,BTC,WAIT,48,0,48,12521483.0
2026-08-26T18:31:08.700986+00:00,ETH,WAIT,56,0,56,393832.0
2026-08-26T18:31:08.700992+00:00,XRP,WAIT,24,46,46,220.624
2026-08-26T18:31:08.700997+00:00,SOL,WAIT,44,0,44,15477.0
2026-08-26T18:36:54.447927+00:00,BTC,WAIT,30,12,30,12503636.0
2026-08-26T18:36:54.447947+00:00,ETH,WAIT,44,12,44,392807.0
2026-08-26T18:36:54.447953+00:00,XRP,WAIT,24,46,46,220.491
2026-08-26T18:36:54.447959+00:00,SOL,WAIT,44,0,44,15477.0
2026-08-26T18:42:40.983816+00:00,BTC,WAIT,30,12,30,12503636.0
2026-08-26T18:42:40.983835+00:00,ETH,WAIT,44,12,44,392807.0
2026-08-26T18:42:40.983840+00:00,XRP,WAIT,24,46,46,220.491
2026-08-26T18:42:40.983846+00:00,SOL,WAIT,30,12,30,15420.0
2026-08-26T18:48:29.526301+00:00,BTC,WAIT,24,12,24,12482572.0
2026-08-26T18:48:29.526320+00:00,ETH,WAIT,30,0,30,393038.0
2026-08-26T18:48:29.526326+00:00,XRP,WAIT,14,46,46,219.911
2026-08-26T18:48:29.526332+00:00,SOL,WAIT,30,12,30,15412.0
2026-08-26T18:54:15.507777+00:00,BTC,WAIT,24,12,24,12482572.0
2026-08-26T18:54:15.507798+00:00,ETH,WAIT,30,0,30,393038.0
2026-08-26T18:54:15.507804+00:00,XRP,WAIT,14,46,46,219.911
2026-08-26T18:54:15.507810+00:00,SOL,WAIT,30,12,30,15412.0
2026-08-26T19:00:05.184295+00:00,BTC,WAIT,24,12,24,12482572.0
2026-08-26T19:00:05.184314+00:00,ETH,WAIT,30,0,30,393038.0
2026-08-26T19:00:05.184320+00:00,XRP,WAIT,14,46,46,219.911
2026-08-26T19:00:05.184326+00:00,SOL,WAIT,30,12,30,15412.0
2026-08-26T19:05:52.875503+00:00,BTC,WAIT,42,0,42,12508955.0
2026-08-26T19:05:52.875523+00:00,ETH,WAIT,66,0,66,394230.0
2026-08-26T19:05:52.875528+00:00,XRP,WAIT,24,34,34,220.66
2026-08-26T19:05:52.875534+00:00,SOL,WAIT,30,0,30,15430.0
2026-08-26T19:07:35.961795+00:00,BTC,WAIT,42,0,42,12508955.0
2026-08-26T19:07:35.961817+00:00,ETH,WAIT,66,0,66,394230.0
2026-08-26T19:07:35.961823+00:00,XRP,WAIT,24,34,34,220.66
2026-08-26T19:07:35.961829+00:00,SOL,WAIT,30,0,30,15430.0
2026-08-26T19:13:45.448787+00:00,BTC,WAIT,42,0,42,12508955.0
2026-08-26T19:13:45.448807+00:00,ETH,WAIT,66,0,66,394230.0
2026-08-26T19:13:45.448814+00:00,XRP,WAIT,24,34,34,220.66
2026-08-26T19:13:45.448820+00:00,SOL,WAIT,30,0,30,15430.0
2026-08-26T19:19:50.856902+00:00,BTC,WAIT,30,12,30,12501707.0
2026-08-26T19:19:50.856925+00:00,ETH,WAIT,52,0,52,393735.0
2026-08-26T19:19:50.856930+00:00,XRP,WAIT,14,44,44,220.074
2026-08-26T19:19:50.856937+00:00,SOL,WAIT,20,12,20,15396.0
2026-08-26T19:25:53.305489+00:00,BTC,WAIT,30,12,30,12501707.0
2026-08-26T19:25:53.305527+00:00,ETH,WAIT,52,0,52,393735.0
2026-08-26T19:25:53.305533+00:00,XRP,WAIT,14,44,44,220.074
2026-08-26T19:25:53.305540+00:00,SOL,WAIT,20,12,20,15396.0
2026-08-26T19:31:58.409259+00:00,BTC,WAIT,30,12,30,12501707.0
2026-08-26T19:31:58.409279+00:00,ETH,WAIT,52,0,52,393735.0
2026-08-26T19:31:58.409285+00:00,XRP,WAIT,38,28,38,221.07
2026-08-26T19:31:58.409291+00:00,SOL,WAIT,20,12,20,15396.0
2026-08-26T19:38:15.507047+00:00,BTC,WAIT,56,0,56,12517101.0
2026-08-26T19:38:15.507068+00:00,ETH,WAIT,71,0,71,395263.0
2026-08-26T19:38:15.507074+00:00,XRP,WAIT,38,28,38,221.07
2026-08-26T19:38:15.507081+00:00,SOL,WAIT,44,0,44,15433.0
2026-08-26T19:44:27.555342+00:00,BTC,WAIT,56,0,56,12517101.0
2026-08-26T19:44:27.555363+00:00,ETH,WAIT,71,0,71,395263.0
2026-08-26T19:44:27.555368+00:00,XRP,WAIT,38,28,38,221.07
2026-08-26T19:44:27.555374+00:00,SOL,WAIT,44,0,44,15433.0
2026-08-26T19:50:36.454798+00:00,BTC,WAIT,30,12,30,12498853.0
2026-08-26T19:50:36.454819+00:00,ETH,WAIT,52,0,52,393927.0
2026-08-26T19:50:36.454825+00:00,XRP,WAIT,14,44,44,219.824
2026-08-26T19:50:36.454831+00:00,SOL,WAIT,44,12,44,15425.0
2026-08-26T19:56:38.434161+00:00,BTC,WAIT,30,12,30,12498853.0
2026-08-26T19:56:38.434183+00:00,ETH,WAIT,52,0,52,393927.0
2026-08-26T19:56:38.434189+00:00,XRP,WAIT,14,44,44,219.824
2026-08-26T19:56:38.434196+00:00,SOL,WAIT,44,12,44,15425.0
2026-08-26T20:02:44.482909+00:00,BTC,WAIT,42,0,42,12504699.0
2026-08-26T20:02:44.482935+00:00,ETH,WAIT,70,0,70,393884.0
2026-08-26T20:02:44.482940+00:00,XRP,WAIT,14,44,44,219.666
2026-08-26T20:02:44.482947+00:00,SOL,WAIT,44,0,44,15417.0
2026-08-26T20:08:58.241467+00:00,BTC,WAIT,42,0,42,12504699.0
2026-08-26T20:08:58.241487+00:00,ETH,WAIT,70,0,70,393884.0
2026-08-26T20:08:58.241493+00:00,XRP,WAIT,14,44,44,219.666
2026-08-26T20:08:58.241500+00:00,SOL,WAIT,44,0,44,15417.0
2026-08-26T20:15:11.408991+00:00,BTC,WAIT,42,0,42,12504699.0
2026-08-26T20:15:11.409012+00:00,ETH,WAIT,70,0,70,393884.0
2026-08-26T20:15:11.409018+00:00,XRP,WAIT,14,44,44,219.666
2026-08-26T20:15:11.409024+00:00,SOL,WAIT,44,0,44,15417.0
2026-08-26T20:16:27.596724+00:00,BTC,WAIT,42,0,42,12504699.0
2026-08-26T20:16:27.596744+00:00,ETH,WAIT,70,0,70,393884.0
2026-08-26T20:16:27.596750+00:00,XRP,WAIT,14,44,44,219.329
2026-08-26T20:16:27.596756+00:00,SOL,WAIT,44,0,44,15417.0
2026-08-26T20:22:23.739588+00:00,BTC,WAIT,44,12,44,12500211.0
2026-08-26T20:22:23.739608+00:00,ETH,WAIT,70,5,70,393746.0
2026-08-26T20:22:23.739614+00:00,XRP,WAIT,14,44,44,219.329
2026-08-26T20:22:23.739620+00:00,SOL,WAIT,44,0,44,15437.0
2026-08-26T20:28:19.548978+00:00,BTC,WAIT,44,12,44,12500211.0
2026-08-26T20:28:19.548999+00:00,ETH,WAIT,70,5,70,393746.0
2026-08-26T20:28:19.549005+00:00,XRP,WAIT,14,44,44,219.329
2026-08-26T20:28:19.549010+00:00,SOL,WAIT,44,0,44,15437.0
2026-08-26T20:34:13.577620+00:00,BTC,WAIT,20,12,20,12491929.0
2026-08-26T20:34:13.577639+00:00,ETH,WAIT,70,5,70,393746.0
2026-08-26T20:34:13.577645+00:00,XRP,WAIT,14,44,44,219.122
2026-08-26T20:34:13.577651+00:00,SOL,WAIT,20,17,20,15403.0
2026-08-26T20:40:09.117444+00:00,BTC,WAIT,20,12,20,12491929.0
2026-08-26T20:40:09.117464+00:00,ETH,WAIT,58,12,58,393344.0
2026-08-26T20:40:09.117470+00:00,XRP,WAIT,14,44,44,219.122
2026-08-26T20:40:09.117475+00:00,SOL,WAIT,20,17,20,15403.0
2026-08-26T20:46:06.085180+00:00,BTC,WAIT,20,12,20,12491929.0
2026-08-26T20:46:06.085200+00:00,ETH,WAIT,58,12,58,393344.0
2026-08-26T20:46:06.085206+00:00,XRP,WAIT,14,44,44,219.122
2026-08-26T20:46:06.085211+00:00,SOL,WAIT,20,17,20,15403.0
2026-08-26T20:52:00.565055+00:00,BTC,WAIT,20,14,20,12491929.0
2026-08-26T20:52:00.565073+00:00,ETH,WAIT,58,0,58,393500.0
2026-08-26T20:52:00.565078+00:00,XRP,WAIT,14,36,36,219.231
2026-08-26T20:52:00.565083+00:00,SOL,WAIT,20,17,20,15403.0
2026-08-26T20:57:54.809213+00:00,BTC,WAIT,20,14,20,12491929.0
2026-08-26T20:57:54.809233+00:00,ETH,WAIT,58,0,58,393500.0
2026-08-26T20:57:54.809238+00:00,XRP,WAIT,14,36,36,219.231
2026-08-26T20:57:54.809243+00:00,SOL,WAIT,20,31,31,15404.0
2026-08-26T21:03:49.525120+00:00,BTC,WAIT,42,0,42,12499681.0
2026-08-26T21:03:49.525134+00:00,ETH,LONG,84,0,84,394202.0
2026-08-26T21:03:49.525140+00:00,XRP,WAIT,28,38,38,219.719
2026-08-26T21:03:49.525146+00:00,SOL,WAIT,30,0,30,15438.0
2026-08-26T21:09:44.086673+00:00,BTC,WAIT,42,0,42,12499681.0
2026-08-26T21:09:44.086689+00:00,ETH,LONG,84,0,84,394202.0
2026-08-26T21:09:44.086695+00:00,XRP,WAIT,28,38,38,219.719
2026-08-26T21:09:44.086700+00:00,SOL,WAIT,30,0,30,15438.0
2026-08-26T21:15:35.998141+00:00,BTC,WAIT,42,0,42,12499681.0
2026-08-26T21:15:35.998157+00:00,ETH,LONG,84,0,84,394202.0
2026-08-26T21:15:35.998163+00:00,XRP,WAIT,28,28,28,222.265
2026-08-26T21:15:35.998169+00:00,SOL,WAIT,47,0,47,15523.0
2026-08-26T21:21:33.465870+00:00,BTC,WAIT,49,0,49,12545000.0
2026-08-26T21:21:33.465884+00:00,ETH,LONG,89,0,89,397192.0
2026-08-26T21:21:33.465890+00:00,XRP,WAIT,28,28,28,222.265
2026-08-26T21:21:33.465895+00:00,SOL,WAIT,47,0,47,15523.0
2026-08-26T21:22:46.550460+00:00,BTC,WAIT,49,0,49,12545000.0
2026-08-26T21:22:46.550474+00:00,ETH,LONG,89,0,89,397192.0
2026-08-26T21:22:46.550478+00:00,XRP,WAIT,28,28,28,222.265
2026-08-26T21:22:46.550483+00:00,SOL,WAIT,47,0,47,15523.0
2026-08-26T21:28:39.318815+00:00,BTC,WAIT,49,0,49,12545000.0
2026-08-26T21:28:39.318839+00:00,ETH,LONG,89,0,89,397192.0
2026-08-26T21:28:39.318845+00:00,XRP,WAIT,28,28,28,222.265
2026-08-26T21:28:39.318851+00:00,SOL,WAIT,47,0,47,15523.0
2026-08-26T21:34:32.961877+00:00,BTC,WAIT,49,0,49,12554643.0
2026-08-26T21:34:32.961892+00:00,ETH,LONG,89,0,89,398447.0
2026-08-26T21:34:32.961896+00:00,XRP,WAIT,38,28,38,222.372
2026-08-26T21:34:32.961901+00:00,SOL,WAIT,61,0,61,15553.0
2026-08-26T21:40:26.642260+00:00,BTC,WAIT,49,0,49,12554643.0
2026-08-26T21:40:26.642274+00:00,ETH,LONG,89,0,89,398447.0
2026-08-26T21:40:26.642279+00:00,XRP,WAIT,38,28,38,222.372
2026-08-26T21:40:26.642285+00:00,SOL,WAIT,61,0,61,15553.0
2026-08-26T21:46:16.944069+00:00,BTC,WAIT,44,17,44,12538400.0
2026-08-26T21:46:16.944083+00:00,ETH,LONG,89,0,89,398447.0
2026-08-26T21:46:16.944087+00:00,XRP,WAIT,38,28,38,222.372
2026-08-26T21:46:16.944093+00:00,SOL,WAIT,61,0,61,15553.0
2026-08-26T21:52:09.906260+00:00,BTC,WAIT,44,17,44,12538400.0
2026-08-26T21:52:09.906274+00:00,ETH,LONG,84,0,84,397445.0
2026-08-26T21:52:09.906279+00:00,XRP,WAIT,38,28,38,222.27
2026-08-26T21:52:09.906284+00:00,SOL,WAIT,56,5,56,15556.0
2026-08-26T21:58:01.792683+00:00,BTC,WAIT,44,17,44,12538400.0
2026-08-26T21:58:01.792699+00:00,ETH,LONG,84,0,84,397445.0
2026-08-26T21:58:01.792703+00:00,XRP,WAIT,38,28,38,222.27
2026-08-26T21:58:01.792708+00:00,SOL,WAIT,56,5,56,15556.0
2026-08-26T22:03:55.275516+00:00,BTC,WAIT,44,0,44,12539006.0
2026-08-26T22:03:55.275530+00:00,ETH,LONG,84,0,84,397800.0
2026-08-26T22:03:55.275535+00:00,XRP,WAIT,36,18,36,223.164
2026-08-26T22:03:55.275541+00:00,SOL,WAIT,53,0,53,15652.0
2026-08-26T22:09:46.882435+00:00,BTC,WAIT,44,0,44,12539006.0
2026-08-26T22:09:46.882450+00:00,ETH,LONG,84,0,84,397800.0
2026-08-26T22:09:46.882454+00:00,XRP,WAIT,36,18,36,223.164
2026-08-26T22:09:46.882459+00:00,SOL,WAIT,53,0,53,15652.0
2026-08-26T22:15:39.446123+00:00,BTC,WAIT,44,0,44,12539006.0
2026-08-26T22:15:39.446138+00:00,ETH,LONG,84,0,84,397800.0
2026-08-26T22:15:39.446142+00:00,XRP,WAIT,36,18,36,223.164
2026-08-26T22:15:39.446147+00:00,SOL,WAIT,53,0,53,15758.0
2026-08-26T22:21:31.207390+00:00,BTC,WAIT,35,14,35,12543878.0
2026-08-26T22:21:31.207404+00:00,ETH,LONG,76,0,76,398998.0
2026-08-26T22:21:31.207409+00:00,XRP,WAIT,41,18,41,223.773
2026-08-26T22:21:31.207414+00:00,SOL,WAIT,53,0,53,15758.0
2026-08-26T22:27:23.636977+00:00,BTC,WAIT,35,14,35,12543878.0
2026-08-26T22:27:23.636992+00:00,ETH,LONG,76,0,76,398998.0
2026-08-26T22:27:23.636996+00:00,XRP,WAIT,41,18,41,223.773
2026-08-26T22:27:23.637001+00:00,SOL,WAIT,53,0,53,15758.0
2026-08-26T22:28:35.646987+00:00,BTC,WAIT,35,14,35,12543878.0
2026-08-26T22:28:35.647004+00:00,ETH,LONG,76,0,76,398998.0
2026-08-26T22:28:35.647010+00:00,XRP,WAIT,41,18,41,223.773
2026-08-26T22:28:35.647016+00:00,SOL,WAIT,53,0,53,15758.0
2026-08-26T22:34:25.341941+00:00,BTC,WAIT,49,0,49,12565001.0
2026-08-26T22:34:25.341962+00:00,ETH,WAIT,67,0,67,399301.0
2026-08-26T22:34:25.341968+00:00,XRP,WAIT,27,18,27,224.845
2026-08-26T22:34:25.341974+00:00,SOL,WAIT,39,0,39,15930.0
2026-08-26T22:40:14.988425+00:00,BTC,WAIT,49,0,49,12565001.0
2026-08-26T22:40:14.988447+00:00,ETH,WAIT,67,0,67,399301.0
2026-08-26T22:40:14.988453+00:00,XRP,WAIT,27,18,27,224.845
2026-08-26T22:40:14.988459+00:00,SOL,WAIT,39,0,39,15930.0
2026-08-26T22:46:03.726234+00:00,BTC,WAIT,30,26,30,12536035.0
2026-08-26T22:46:03.726255+00:00,ETH,WAIT,67,0,67,399301.0
2026-08-26T22:46:03.726261+00:00,XRP,WAIT,27,18,27,224.845
2026-08-26T22:46:03.726266+00:00,SOL,WAIT,39,0,39,15953.0
2026-08-26T22:51:54.421993+00:00,BTC,WAIT,30,26,30,12536035.0
2026-08-26T22:51:54.422016+00:00,ETH,WAIT,70,14,70,397865.0
2026-08-26T22:51:54.422022+00:00,XRP,WAIT,22,37,37,224.151
2026-08-26T22:51:54.422029+00:00,SOL,WAIT,39,0,39,15953.0
2026-08-26T22:57:48.154456+00:00,BTC,WAIT,30,26,30,12536035.0
2026-08-26T22:57:48.154477+00:00,ETH,WAIT,70,14,70,397865.0
2026-08-26T22:57:48.154483+00:00,XRP,WAIT,22,37,37,224.151
2026-08-26T22:57:48.154489+00:00,SOL,WAIT,39,0,39,15953.0
2026-08-26T23:03:38.836867+00:00,BTC,WAIT,30,14,30,12540000.0
2026-08-26T23:03:38.836890+00:00,ETH,WAIT,70,14,70,397334.0
2026-08-26T23:03:38.836896+00:00,XRP,WAIT,30,32,32,223.66
2026-08-26T23:03:38.836902+00:00,SOL,WAIT,44,14,44,15891.0
2026-08-26T23:09:29.704202+00:00,BTC,WAIT,30,14,30,12540000.0
2026-08-26T23:09:29.704222+00:00,ETH,WAIT,70,14,70,397334.0
2026-08-26T23:09:29.704228+00:00,XRP,WAIT,30,32,32,223.66
2026-08-26T23:09:29.704234+00:00,SOL,WAIT,44,14,44,15891.0
2026-08-26T23:15:22.480606+00:00,BTC,WAIT,30,14,30,12540000.0
2026-08-26T23:15:22.480630+00:00,ETH,WAIT,70,14,70,397334.0
2026-08-26T23:15:22.480636+00:00,XRP,WAIT,30,32,32,223.66
2026-08-26T23:15:22.480642+00:00,SOL,WAIT,44,0,44,15976.0
2026-08-26T23:21:12.135482+00:00,BTC,WAIT,30,26,30,12532016.0
2026-08-26T23:21:12.135505+00:00,ETH,WAIT,60,14,60,396430.0
2026-08-26T23:21:12.135510+00:00,XRP,WAIT,30,32,32,223.452
2026-08-26T23:21:12.135516+00:00,SOL,WAIT,44,0,44,15976.0
2026-08-26T23:27:01.359846+00:00,BTC,WAIT,30,26,30,12532016.0
2026-08-26T23:27:01.359868+00:00,ETH,WAIT,60,14,60,396430.0
2026-08-26T23:27:01.359874+00:00,XRP,WAIT,30,32,32,223.452
2026-08-26T23:27:01.359880+00:00,SOL,WAIT,44,0,44,15976.0
2026-08-26T23:32:51.381721+00:00,BTC,WAIT,30,0,30,12559539.0
2026-08-26T23:32:51.381743+00:00,ETH,WAIT,70,0,70,398036.0
2026-08-26T23:32:51.381750+00:00,XRP,WAIT,49,18,49,225.383
2026-08-26T23:32:51.381756+00:00,SOL,WAIT,49,0,49,16059.0
2026-08-26T23:33:53.913491+00:00,BTC,WAIT,30,0,30,12559539.0
2026-08-26T23:33:53.913510+00:00,ETH,WAIT,70,0,70,398036.0
2026-08-26T23:33:53.913514+00:00,XRP,WAIT,49,18,49,225.383
2026-08-26T23:33:53.913519+00:00,SOL,WAIT,49,0,49,16059.0
2026-08-26T23:39:31.115656+00:00,BTC,WAIT,30,0,30,12559539.0
2026-08-26T23:39:31.115674+00:00,ETH,WAIT,70,0,70,398036.0
2026-08-26T23:39:31.115679+00:00,XRP,WAIT,49,18,49,225.383
2026-08-26T23:39:31.115683+00:00,SOL,WAIT,49,0,49,16059.0
2026-08-26T23:45:07.824747+00:00,BTC,WAIT,30,0,30,12559539.0
2026-08-26T23:45:07.824764+00:00,ETH,WAIT,70,0,70,398036.0
2026-08-26T23:45:07.824769+00:00,XRP,WAIT,49,18,49,225.383
2026-08-26T23:45:07.824774+00:00,SOL,WAIT,49,0,49,16059.0
2026-08-26T23:50:44.855866+00:00,BTC,WAIT,49,0,49,12580914.0
2026-08-26T23:50:44.855884+00:00,ETH,WAIT,70,0,70,399073.0
2026-08-26T23:50:44.855888+00:00,XRP,WAIT,35,18,35,226.495
2026-08-26T23:50:44.855894+00:00,SOL,WAIT,49,0,49,16147.0
2026-08-26T23:56:21.575359+00:00,BTC,WAIT,49,0,49,12580914.0
2026-08-26T23:56:21.575377+00:00,ETH,WAIT,70,0,70,399073.0
2026-08-26T23:56:21.575395+00:00,XRP,WAIT,35,18,35,226.495
2026-08-26T23:56:21.575400+00:00,SOL,WAIT,49,0,49,16147.0
2026-08-27T00:01:58.881298+00:00,BTC,WAIT,67,0,67,12582312.0
2026-08-27T00:01:58.881316+00:00,ETH,WAIT,70,5,70,399237.0
2026-08-27T00:01:58.881320+00:00,XRP,WAIT,30,23,30,226.457
2026-08-27T00:01:58.881325+00:00,SOL,WAIT,67,0,67,16250.0
2026-08-27T00:07:35.662786+00:00,BTC,WAIT,67,0,67,12582312.0
2026-08-27T00:07:35.662806+00:00,ETH,WAIT,70,5,70,399237.0
2026-08-27T00:07:35.662810+00:00,XRP,WAIT,30,23,30,226.457
2026-08-27T00:07:35.662816+00:00,SOL,WAIT,67,0,67,16250.0
2026-08-27T00:13:12.885764+00:00,BTC,WAIT,67,0,67,12582312.0
2026-08-27T00:13:12.885782+00:00,ETH,WAIT,70,5,70,399237.0
2026-08-27T00:13:12.885787+00:00,XRP,WAIT,30,23,30,226.457
2026-08-27T00:13:12.885792+00:00,SOL,WAIT,67,0,67,16250.0
2026-08-27T00:18:50.337541+00:00,BTC,WAIT,48,12,48,12551357.0
2026-08-27T00:18:50.337560+00:00,ETH,WAIT,70,5,70,398598.0
2026-08-27T00:18:50.337565+00:00,XRP,WAIT,44,23,44,224.973
2026-08-27T00:18:50.337570+00:00,SOL,WAIT,70,5,70,16095.0
2026-08-27T00:24:32.324378+00:00,BTC,WAIT,48,12,48,12551357.0
2026-08-27T00:24:32.324411+00:00,ETH,WAIT,70,5,70,398598.0
2026-08-27T00:24:32.324416+00:00,XRP,WAIT,44,23,44,224.973
2026-08-27T00:24:32.324421+00:00,SOL,WAIT,70,5,70,16095.0
2026-08-27T00:30:10.326442+00:00,BTC,WAIT,48,12,48,12551357.0
2026-08-27T00:30:10.326461+00:00,ETH,WAIT,70,5,70,398598.0
2026-08-27T00:30:10.326466+00:00,XRP,WAIT,44,23,44,224.973
2026-08-27T00:30:10.326470+00:00,SOL,WAIT,70,5,70,16095.0
2026-08-27T00:35:47.706514+00:00,BTC,WAIT,62,0,62,12564604.0
2026-08-27T00:35:47.706533+00:00,ETH,WAIT,70,0,70,398174.0
2026-08-27T00:35:47.706537+00:00,XRP,WAIT,30,18,30,224.43
2026-08-27T00:35:47.706542+00:00,SOL,WAIT,70,0,70,16112.0
2026-08-27T00:37:04.836115+00:00,BTC,WAIT,62,0,62,12564604.0
2026-08-27T00:37:04.836141+00:00,ETH,WAIT,70,0,70,398174.0
2026-08-27T00:37:04.836147+00:00,XRP,WAIT,30,18,30,224.43
2026-08-27T00:37:04.836153+00:00,SOL,WAIT,70,0,70,16112.0
2026-08-27T00:42:53.952204+00:00,BTC,WAIT,62,0,62,12564604.0
2026-08-27T00:42:53.952226+00:00,ETH,WAIT,70,0,70,398174.0
2026-08-27T00:42:53.952232+00:00,XRP,WAIT,30,18,30,224.43
2026-08-27T00:42:53.952238+00:00,SOL,WAIT,70,0,70,16112.0
2026-08-27T00:48:52.834274+00:00,BTC,WAIT,48,12,48,12561448.0
2026-08-27T00:48:52.834296+00:00,ETH,WAIT,60,0,60,397485.0
2026-08-27T00:48:52.834303+00:00,XRP,WAIT,30,18,30,224.341
2026-08-27T00:48:52.834309+00:00,SOL,WAIT,70,0,70,16092.0
2026-08-27T00:54:43.367184+00:00,BTC,WAIT,48,12,48,12561448.0
2026-08-27T00:54:43.367207+00:00,ETH,WAIT,60,0,60,397485.0
2026-08-27T00:54:43.367213+00:00,XRP,WAIT,30,18,30,224.341
2026-08-27T00:54:43.367219+00:00,SOL,WAIT,70,0,70,16092.0
2026-08-27T01:00:32.673339+00:00,BTC,WAIT,48,12,48,12561448.0
2026-08-27T01:00:32.673360+00:00,ETH,WAIT,60,0,60,397485.0
2026-08-27T01:00:32.673365+00:00,XRP,WAIT,30,18,30,224.341
2026-08-27T01:00:32.673371+00:00,SOL,WAIT,70,0,70,16026.0
2026-08-27T01:06:23.164261+00:00,BTC,WAIT,32,26,32,12540000.0
2026-08-27T01:06:23.164284+00:00,ETH,WAIT,54,0,54,396964.0
2026-08-27T01:06:23.164291+00:00,XRP,WAIT,20,32,32,223.854
2026-08-27T01:06:23.164297+00:00,SOL,WAIT,70,0,70,16026.0
2026-08-27T01:12:12.576857+00:00,BTC,WAIT,32,26,32,12540000.0
2026-08-27T01:12:12.576880+00:00,ETH,WAIT,54,0,54,396964.0
2026-08-27T01:12:12.576886+00:00,XRP,WAIT,20,32,32,223.854
2026-08-27T01:12:12.576892+00:00,SOL,WAIT,70,0,70,16026.0
2026-08-27T01:18:04.947899+00:00,BTC,WAIT,32,36,36,12529136.0
2026-08-27T01:18:04.947922+00:00,ETH,WAIT,54,10,54,396280.0
2026-08-27T01:18:04.947928+00:00,XRP,WAIT,14,34,34,222.96
2026-08-27T01:18:04.947934+00:00,SOL,WAIT,70,0,70,16044.0
2026-08-27T01:23:52.836501+00:00,BTC,WAIT,32,36,36,12529136.0
2026-08-27T01:23:52.836523+00:00,ETH,WAIT,54,10,54,396280.0
2026-08-27T01:23:52.836530+00:00,XRP,WAIT,14,34,34,222.96
2026-08-27T01:23:52.836536+00:00,SOL,WAIT,70,0,70,16044.0
2026-08-27T01:29:42.051220+00:00,BTC,WAIT,32,36,36,12529136.0
2026-08-27T01:29:42.051242+00:00,ETH,WAIT,54,10,54,396280.0
2026-08-27T01:29:42.051248+00:00,XRP,WAIT,14,34,34,222.96
2026-08-27T01:29:42.051254+00:00,SOL,WAIT,70,0,70,16044.0
2026-08-27T01:35:30.764282+00:00,BTC,WAIT,48,0,48,12561364.0
2026-08-27T01:35:30.764304+00:00,ETH,WAIT,60,0,60,398734.0
2026-08-27T01:35:30.764310+00:00,XRP,WAIT,20,18,20,224.634
2026-08-27T01:35:30.764317+00:00,SOL,WAIT,70,0,70,16180.0
2026-08-27T01:41:18.531133+00:00,BTC,WAIT,48,0,48,12561364.0
2026-08-27T01:41:18.531157+00:00,ETH,WAIT,60,0,60,398734.0
2026-08-27T01:41:18.531163+00:00,XRP,WAIT,20,18,20,224.634
2026-08-27T01:41:18.531169+00:00,SOL,WAIT,70,0,70,16180.0
2026-08-27T01:42:27.735527+00:00,BTC,WAIT,48,0,48,12561364.0
2026-08-27T01:42:27.735548+00:00,ETH,WAIT,60,0,60,398734.0
2026-08-27T01:42:27.735552+00:00,XRP,WAIT,20,18,20,224.634
2026-08-27T01:42:27.735556+00:00,SOL,WAIT,70,0,70,16180.0
2026-08-27T01:48:19.321357+00:00,BTC,WAIT,38,12,38,12551436.0
2026-08-27T01:48:19.321378+00:00,ETH,WAIT,60,10,60,397365.0
2026-08-27T01:48:19.321382+00:00,XRP,WAIT,20,28,28,223.785
2026-08-27T01:48:19.321386+00:00,SOL,WAIT,70,0,70,16132.0
2026-08-27T01:54:10.006217+00:00,BTC,WAIT,38,12,38,12551436.0
2026-08-27T01:54:10.006233+00:00,ETH,WAIT,60,10,60,397365.0
2026-08-27T01:54:10.006236+00:00,XRP,WAIT,20,28,28,223.785
2026-08-27T01:54:10.006240+00:00,SOL,WAIT,70,0,70,16132.0
2026-08-27T01:59:58.740642+00:00,BTC,WAIT,38,12,38,12551436.0
2026-08-27T01:59:58.740662+00:00,ETH,WAIT,60,10,60,397365.0
2026-08-27T01:59:58.740666+00:00,XRP,WAIT,20,28,28,223.785
2026-08-27T01:59:58.740670+00:00,SOL,WAIT,70,0,70,16132.0
2026-08-27T02:05:47.744581+00:00,BTC,WAIT,43,0,43,12569178.0
2026-08-27T02:05:47.744593+00:00,ETH,WAIT,48,0,48,398400.0
2026-08-27T02:05:47.744597+00:00,XRP,WAIT,20,18,20,224.626
2026-08-27T02:05:47.744601+00:00,SOL,LONG,84,0,84,16198.0
2026-08-27T02:11:38.746092+00:00,BTC,WAIT,43,0,43,12569178.0
2026-08-27T02:11:38.746105+00:00,ETH,WAIT,48,0,48,398400.0
2026-08-27T02:11:38.746108+00:00,XRP,WAIT,20,18,20,224.626
2026-08-27T02:11:38.746113+00:00,SOL,LONG,84,0,84,16198.0
2026-08-27T02:17:28.967070+00:00,BTC,WAIT,48,12,48,12569169.0
2026-08-27T02:17:28.967088+00:00,ETH,WAIT,48,0,48,398400.0
2026-08-27T02:17:28.967092+00:00,XRP,WAIT,30,18,30,224.709
2026-08-27T02:17:28.967097+00:00,SOL,WAIT,70,0,70,16208.0
2026-08-27T02:23:18.037104+00:00,BTC,WAIT,48,12,48,12569169.0
2026-08-27T02:23:18.037124+00:00,ETH,WAIT,63,0,63,398831.0
2026-08-27T02:23:18.037128+00:00,XRP,WAIT,30,18,30,224.709
2026-08-27T02:23:18.037133+00:00,SOL,WAIT,70,0,70,16208.0
